User,Degree Centrality
p2968,0.040697674418604654
p940,0.040697674418604654
p923,0.040697674418604654
p2952,0.040697674418604654
p2321,0.040697674418604654
p1281,0.040697674418604654
p1395,0.040697674418604654
p852,0.040697674418604654
p2959,0.040697674418604654
p2350,0.040697674418604654
p1107,0.040697674418604654
p564,0.040697674418604654
p2957,0.040697674418604654
p2963,0.040697674418604654
u532,0.03978265088298079
u146,0.039394527459732195
u141,0.03842421890161071
p914,0.03488372093023256
p2596,0.03488372093023256
p216,0.03488372093023256
p203598,0.03488372093023256
p2864,0.03488372093023256
p1324,0.03488372093023256
p902,0.03488372093023256
p419,0.03488372093023256
p2420,0.03488372093023256
p1234,0.03488372093023256
p1252,0.03488372093023256
p451,0.03488372093023256
p2711,0.03488372093023256
p257,0.03488372093023256
p2211,0.03488372093023256
p2262,0.03488372093023256
p4124,0.03488372093023256
p2416,0.03488372093023256
p1314,0.03488372093023256
p2478,0.03488372093023256
p2927,0.03488372093023256
p1927,0.03488372093023256
p1205,0.03488372093023256
p1440,0.03488372093023256
p2339,0.03488372093023256
p2363,0.03488372093023256
p1348,0.03488372093023256
p2618,0.03488372093023256
p2400,0.03488372093023256
p2996,0.03488372093023256
p1029,0.03488372093023256
p1125,0.03488372093023256
p1430,0.03488372093023256
p2225,0.03488372093023256
p2456,0.03488372093023256
p1353,0.03488372093023256
p4910,0.03488372093023256
p5359,0.03488372093023256
p98,0.03488372093023256
p2348,0.03488372093023256
p2689,0.03488372093023256
p2765,0.03488372093023256
p2404,0.03488372093023256
p3431,0.03488372093023256
p2375,0.03488372093023256
p604,0.03488372093023256
p3260,0.03488372093023256
p2319,0.03488372093023256
p1764,0.03488372093023256
p569,0.03488372093023256
p3815,0.03488372093023256
p1443,0.03488372093023256
p4674,0.03488372093023256
p2138,0.03488372093023256
p1311,0.03488372093023256
p1284,0.03488372093023256
p62,0.03488372093023256
p5434,0.03488372093023256
p2419,0.03488372093023256
p4192,0.03488372093023256
p1388,0.03488372093023256
p1282,0.03488372093023256
p926,0.03488372093023256
p3024,0.03488372093023256
p3032,0.03488372093023256
p2013,0.03488372093023256
p532,0.03488372093023256
p81,0.03488372093023256
p135,0.03488372093023256
p2562,0.03488372093023256
p981,0.03488372093023256
p1248,0.03488372093023256
p2967,0.03488372093023256
p2949,0.03488372093023256
p84,0.03488372093023256
p83,0.03488372093023256
p1420,0.03488372093023256
p2552,0.03488372093023256
p587,0.03488372093023256
p96,0.03488372093023256
p2209,0.03488372093023256
p521,0.03488372093023256
p1313,0.03488372093023256
p1843,0.03488372093023256
p4869,0.03488372093023256
p1465,0.03488372093023256
p111,0.03488372093023256
p2950,0.03488372093023256
p819,0.03488372093023256
p1034,0.03488372093023256
u534,0.03279642926450611
u356,0.029303318455268776
p4554,0.029069767441860465
p2591,0.029069767441860465
p925,0.029069767441860465
p4174,0.029069767441860465
p78,0.029069767441860465
p2234,0.029069767441860465
p2443,0.029069767441860465
p2026,0.029069767441860465
p4095,0.029069767441860465
p2248,0.029069767441860465
p1521,0.029069767441860465
p4884,0.029069767441860465
p2769,0.029069767441860465
p573,0.029069767441860465
p1646,0.029069767441860465
p2998,0.029069767441860465
p2223,0.029069767441860465
p1401,0.029069767441860465
p2493,0.029069767441860465
p2615,0.029069767441860465
p1005,0.029069767441860465
p1266,0.029069767441860465
p2027,0.029069767441860465
p2570,0.029069767441860465
p2470,0.029069767441860465
p2429,0.029069767441860465
p2264,0.029069767441860465
p574,0.029069767441860465
p2422,0.029069767441860465
p3084,0.029069767441860465
p3005,0.029069767441860465
p1130,0.029069767441860465
p4628,0.029069767441860465
p79,0.029069767441860465
p2614,0.029069767441860465
p3218,0.029069767441860465
p2376,0.029069767441860465
p2700,0.029069767441860465
p2519,0.029069767441860465
p558,0.029069767441860465
p590,0.029069767441860465
p414,0.029069767441860465
p4125,0.029069767441860465
p1367,0.029069767441860465
p1398,0.029069767441860465
p2476,0.029069767441860465
p5236,0.029069767441860465
p52,0.029069767441860465
p1537,0.029069767441860465
p2847,0.029069767441860465
p3170,0.029069767441860465
p560,0.029069767441860465
p1532,0.029069767441860465
p4123,0.029069767441860465
p80,0.029069767441860465
p2286,0.029069767441860465
p5405,0.029069767441860465
p119,0.029069767441860465
p901,0.029069767441860465
p1449,0.029069767441860465
p3040,0.029069767441860465
p2268,0.029069767441860465
p1144,0.029069767441860465
p1497,0.029069767441860465
p3010,0.029069767441860465
p2444,0.029069767441860465
p3107,0.029069767441860465
p275,0.029069767441860465
p3041,0.029069767441860465
p3217,0.029069767441860465
p3819,0.029069767441860465
p1106,0.029069767441860465
p2707,0.029069767441860465
p4736,0.029069767441860465
p117,0.029069767441860465
p5303,0.029069767441860465
p2728,0.029069767441860465
p1007,0.029069767441860465
p1300,0.029069767441860465
p1470,0.029069767441860465
p1319,0.029069767441860465
p1017,0.029069767441860465
p215,0.029069767441860465
p4908,0.029069767441860465
p4094,0.029069767441860465
p2258,0.029069767441860465
p3366,0.029069767441860465
p1743,0.029069767441860465
p11,0.029069767441860465
p3818,0.029069767441860465
p2447,0.029069767441860465
p1426,0.029069767441860465
p1442,0.029069767441860465
p496,0.029069767441860465
p890,0.029069767441860465
p3817,0.029069767441860465
p591,0.029069767441860465
p104,0.029069767441860465
p1931,0.029069767441860465
p2565,0.029069767441860465
p2398,0.029069767441860465
p1431,0.029069767441860465
p1911,0.029069767441860465
p1206,0.029069767441860465
p4538,0.029069767441860465
p1328,0.029069767441860465
p77,0.029069767441860465
p453,0.029069767441860465
p1272,0.029069767441860465
p5400,0.029069767441860465
p2828,0.029069767441860465
p5401,0.029069767441860465
p1879,0.029069767441860465
p4104,0.029069767441860465
p1231,0.029069767441860465
p2956,0.029069767441860465
p2997,0.029069767441860465
p1842,0.029069767441860465
p3078,0.029069767441860465
p3972,0.029069767441860465
p3235,0.029069767441860465
p1171,0.029069767441860465
p450,0.029069767441860465
p966,0.029069767441860465
p1836,0.029069767441860465
p2284,0.029069767441860465
p4514,0.029069767441860465
p5472,0.029069767441860465
p4084,0.029069767441860465
p1318,0.029069767441860465
p108,0.029069767441860465
p2097,0.029069767441860465
p2659,0.029069767441860465
p2971,0.029069767441860465
p3029,0.029069767441860465
p339326,0.029069767441860465
p3811,0.029069767441860465
p3201,0.029069767441860465
p1131,0.029069767441860465
p1811,0.029069767441860465
p5357,0.029069767441860465
p5355,0.029069767441860465
p2390,0.029069767441860465
p3108,0.029069767441860465
p4093,0.029069767441860465
p2287,0.029069767441860465
p425,0.029069767441860465
p4191,0.029069767441860465
p2214,0.029069767441860465
p1199,0.029069767441860465
p4520,0.029069767441860465
p1932,0.029069767441860465
p554,0.029069767441860465
p2381,0.029069767441860465
p802,0.029069767441860465
p3035,0.029069767441860465
p4885,0.029069767441860465
p1331,0.029069767441860465
p545,0.029069767441860465
p5433,0.029069767441860465
p2988,0.029069767441860465
p2368,0.029069767441860465
p870,0.029069767441860465
p1746,0.029069767441860465
u148,0.025616145934407142
p4709,0.023255813953488372
p1847,0.023255813953488372
p3174,0.023255813953488372
p851,0.023255813953488372
p3071,0.023255813953488372
p920,0.023255813953488372
p1064,0.023255813953488372
p3229,0.023255813953488372
p1173,0.023255813953488372
p4878,0.023255813953488372
p5557,0.023255813953488372
p3821,0.023255813953488372
p189412,0.023255813953488372
p1355,0.023255813953488372
p4630,0.023255813953488372
p2608,0.023255813953488372
p2610,0.023255813953488372
p2513,0.023255813953488372
p4130,0.023255813953488372
p5451,0.023255813953488372
p2341,0.023255813953488372
p2948,0.023255813953488372
p2606,0.023255813953488372
p2912,0.023255813953488372
p4177,0.023255813953488372
p1817,0.023255813953488372
p800,0.023255813953488372
p2475,0.023255813953488372
p3036,0.023255813953488372
p5615,0.023255813953488372
p2974,0.023255813953488372
p2832,0.023255813953488372
p2021,0.023255813953488372
p4812,0.023255813953488372
p1880,0.023255813953488372
p2644,0.023255813953488372
p5554,0.023255813953488372
p48,0.023255813953488372
p5453,0.023255813953488372
p2928,0.023255813953488372
p2289,0.023255813953488372
p4129,0.023255813953488372
p2989,0.023255813953488372
p1352,0.023255813953488372
p1075,0.023255813953488372
p1427,0.023255813953488372
p4981,0.023255813953488372
p1167,0.023255813953488372
p2490,0.023255813953488372
p2918,0.023255813953488372
p3030,0.023255813953488372
p1288,0.023255813953488372
p254,0.023255813953488372
p3192,0.023255813953488372
p5572,0.023255813953488372
p2055,0.023255813953488372
p2508,0.023255813953488372
p2412,0.023255813953488372
p3196,0.023255813953488372
p3026,0.023255813953488372
p1848,0.023255813953488372
p3126,0.023255813953488372
p109,0.023255813953488372
p5403,0.023255813953488372
p1997,0.023255813953488372
p2272,0.023255813953488372
p4854,0.023255813953488372
p5509,0.023255813953488372
p854486,0.023255813953488372
p2208,0.023255813953488372
p204,0.023255813953488372
p1740,0.023255813953488372
p1887,0.023255813953488372
p1333,0.023255813953488372
p1307,0.023255813953488372
p5556,0.023255813953488372
p5432,0.023255813953488372
p2558,0.023255813953488372
p5388,0.023255813953488372
p2907,0.023255813953488372
p1385,0.023255813953488372
p3219,0.023255813953488372
p3266,0.023255813953488372
p3294,0.023255813953488372
p2658,0.023255813953488372
p2450,0.023255813953488372
p5513,0.023255813953488372
p2184,0.023255813953488372
p1454,0.023255813953488372
p1329,0.023255813953488372
p1741,0.023255813953488372
p2531,0.023255813953488372
p2378,0.023255813953488372
p3167,0.023255813953488372
p3194,0.023255813953488372
p1511,0.023255813953488372
p1810,0.023255813953488372
p5114,0.023255813953488372
p4537,0.023255813953488372
p2473,0.023255813953488372
p4980,0.023255813953488372
p4022,0.023255813953488372
p1340,0.023255813953488372
p2556,0.023255813953488372
p1250,0.023255813953488372
p1876,0.023255813953488372
p2491,0.023255813953488372
p2290,0.023255813953488372
p2057,0.023255813953488372
p4120,0.023255813953488372
p1979521,0.023255813953488372
p2260,0.023255813953488372
p2772,0.023255813953488372
p4149,0.023255813953488372
p1030,0.023255813953488372
p1120,0.023255813953488372
p5391,0.023255813953488372
p3067,0.023255813953488372
p3184,0.023255813953488372
p3100,0.023255813953488372
p2464,0.023255813953488372
p3975,0.023255813953488372
p1645,0.023255813953488372
p2280,0.023255813953488372
p1255,0.023255813953488372
p409,0.023255813953488372
p2534,0.023255813953488372
p2863,0.023255813953488372
p2207,0.023255813953488372
p593,0.023255813953488372
p1448,0.023255813953488372
p2843,0.023255813953488372
p2187,0.023255813953488372
p1916,0.023255813953488372
p3345,0.023255813953488372
p5402,0.023255813953488372
p4565,0.023255813953488372
p374,0.023255813953488372
p4525,0.023255813953488372
p284,0.023255813953488372
p2345,0.023255813953488372
p3916,0.023255813953488372
p3157,0.023255813953488372
p1227,0.023255813953488372
p3416,0.023255813953488372
p824,0.023255813953488372
p5542,0.023255813953488372
p827,0.023255813953488372
p2973,0.023255813953488372
p4809,0.023255813953488372
p1761,0.023255813953488372
p21,0.023255813953488372
p1358,0.023255813953488372
p4619,0.023255813953488372
p847,0.023255813953488372
p2441,0.023255813953488372
p2561,0.023255813953488372
p71,0.023255813953488372
p4545,0.023255813953488372
p3165,0.023255813953488372
p126,0.023255813953488372
p5443,0.023255813953488372
p1816,0.023255813953488372
p2032,0.023255813953488372
p2471,0.023255813953488372
p5351,0.023255813953488372
p5139,0.023255813953488372
p5469,0.023255813953488372
p3001,0.023255813953488372
p1807,0.023255813953488372
p4855,0.023255813953488372
p4135,0.023255813953488372
p38,0.023255813953488372
p4127,0.023255813953488372
p2660,0.023255813953488372
p875,0.023255813953488372
p1010,0.023255813953488372
p2446,0.023255813953488372
p256,0.023255813953488372
p2563,0.023255813953488372
p537,0.023255813953488372
p2673,0.023255813953488372
p2384,0.023255813953488372
p635,0.023255813953488372
p2880,0.023255813953488372
p2274,0.023255813953488372
p2331,0.023255813953488372
p1815,0.023255813953488372
p3288,0.023255813953488372
p2261,0.023255813953488372
p895,0.023255813953488372
p4723,0.023255813953488372
p5565,0.023255813953488372
p1237,0.023255813953488372
p5581,0.023255813953488372
p3559,0.023255813953488372
p2064,0.023255813953488372
p2105,0.023255813953488372
p66,0.023255813953488372
p3249,0.023255813953488372
p739,0.023255813953488372
p5562,0.023255813953488372
p5558,0.023255813953488372
p3018,0.023255813953488372
p2829,0.023255813953488372
p2910,0.023255813953488372
p2965,0.023255813953488372
p3522,0.023255813953488372
p1850,0.023255813953488372
p1141,0.023255813953488372
p3148,0.023255813953488372
p1822,0.023255813953488372
p1554,0.023255813953488372
p2315,0.023255813953488372
p4140,0.023255813953488372
p3037,0.023255813953488372
p2841,0.023255813953488372
p776,0.023255813953488372
p5370,0.023255813953488372
p4096,0.023255813953488372
p939,0.023255813953488372
p4971,0.023255813953488372
p3826,0.023255813953488372
p1040,0.023255813953488372
p4907,0.023255813953488372
p3364,0.023255813953488372
p3034,0.023255813953488372
p1744,0.023255813953488372
p1330,0.023255813953488372
p2387,0.023255813953488372
p3182,0.023255813953488372
p820,0.023255813953488372
p3813,0.023255813953488372
p1336,0.023255813953488372
p2730,0.023255813953488372
p4865,0.023255813953488372
p1339,0.023255813953488372
p4541,0.023255813953488372
p1694,0.023255813953488372
p519,0.023255813953488372
p1387,0.023255813953488372
p2137,0.023255813953488372
p1186,0.023255813953488372
p2737,0.023255813953488372
p1641,0.023255813953488372
p2396,0.023255813953488372
p5522,0.023255813953488372
p270,0.023255813953488372
p4547,0.023255813953488372
p1813,0.023255813953488372
p1818,0.023255813953488372
p4563,0.023255813953488372
p2515,0.023255813953488372
p1684,0.023255813953488372
p1917,0.023255813953488372
p1464,0.023255813953488372
p2374,0.023255813953488372
u533,0.021540849990296915
u154,0.019794294585678246
u151,0.018823986027556763
p4912,0.01744186046511628
p3220,0.01744186046511628
p1518,0.01744186046511628
p5569,0.01744186046511628
p1193,0.01744186046511628
p1557,0.01744186046511628
p2409,0.01744186046511628
p3139,0.01744186046511628
p5054,0.01744186046511628
p4150,0.01744186046511628
p4804,0.01744186046511628
p2924,0.01744186046511628
p3102,0.01744186046511628
p5617,0.01744186046511628
p2399,0.01744186046511628
p3274,0.01744186046511628
p1935,0.01744186046511628
p2323,0.01744186046511628
p2316,0.01744186046511628
p2985,0.01744186046511628
p1738,0.01744186046511628
p917,0.01744186046511628
p2583,0.01744186046511628
p235,0.01744186046511628
p4972,0.01744186046511628
p2411,0.01744186046511628
p4808,0.01744186046511628
p2224,0.01744186046511628
p3021,0.01744186046511628
p1429,0.01744186046511628
p2791,0.01744186046511628
p4118,0.01744186046511628
p1711,0.01744186046511628
p1393,0.01744186046511628
p1072,0.01744186046511628
p3043,0.01744186046511628
p165,0.01744186046511628
p4902,0.01744186046511628
p2486,0.01744186046511628
p4011,0.01744186046511628
p5354,0.01744186046511628
p5555,0.01744186046511628
p67,0.01744186046511628
p3121,0.01744186046511628
p2277,0.01744186046511628
p3662,0.01744186046511628
p2857,0.01744186046511628
p2117,0.01744186046511628
p2723,0.01744186046511628
p3111,0.01744186046511628
p225,0.01744186046511628
p4176,0.01744186046511628
p2855,0.01744186046511628
p2095,0.01744186046511628
p4985,0.01744186046511628
p190,0.01744186046511628
p3143,0.01744186046511628
p1873,0.01744186046511628
p2386,0.01744186046511628
p31,0.01744186046511628
p1567,0.01744186046511628
p5571,0.01744186046511628
p3202,0.01744186046511628
p1247,0.01744186046511628
p5618,0.01744186046511628
p1491,0.01744186046511628
p1200,0.01744186046511628
p3865,0.01744186046511628
p1301,0.01744186046511628
p5560,0.01744186046511628
p2666,0.01744186046511628
p1372,0.01744186046511628
p1820,0.01744186046511628
p4626,0.01744186046511628
p4982,0.01744186046511628
p3977,0.01744186046511628
p3551,0.01744186046511628
p1530,0.01744186046511628
p768,0.01744186046511628
p2481,0.01744186046511628
p1668,0.01744186046511628
p1680133,0.01744186046511628
p2175,0.01744186046511628
p1359,0.01744186046511628
p5365,0.01744186046511628
p3222,0.01744186046511628
p4805,0.01744186046511628
p2970,0.01744186046511628
p3281,0.01744186046511628
p3216,0.01744186046511628
p3162,0.01744186046511628
p911,0.01744186046511628
p4021,0.01744186046511628
p1707,0.01744186046511628
p3173,0.01744186046511628
p1158,0.01744186046511628
p565,0.01744186046511628
p2745,0.01744186046511628
p2688,0.01744186046511628
p1878,0.01744186046511628
p2871,0.01744186046511628
p2492,0.01744186046511628
p848,0.01744186046511628
p3002,0.01744186046511628
p2459,0.01744186046511628
p767,0.01744186046511628
p159,0.01744186046511628
p1736,0.01744186046511628
p2612,0.01744186046511628
p4622,0.01744186046511628
p3191,0.01744186046511628
p2356,0.01744186046511628
p4154,0.01744186046511628
p1204,0.01744186046511628
p2664,0.01744186046511628
p3199,0.01744186046511628
p2645,0.01744186046511628
p876,0.01744186046511628
p2815,0.01744186046511628
p2174,0.01744186046511628
p4133,0.01744186046511628
p2909,0.01744186046511628
p4874,0.01744186046511628
p5046,0.01744186046511628
p487,0.01744186046511628
p318,0.01744186046511628
p1212,0.01744186046511628
p1442765,0.01744186046511628
p2158,0.01744186046511628
p962,0.01744186046511628
p3133,0.01744186046511628
p2876,0.01744186046511628
p3003,0.01744186046511628
p4047,0.01744186046511628
p2823,0.01744186046511628
p2426,0.01744186046511628
p4121,0.01744186046511628
p1338,0.01744186046511628
p2003,0.01744186046511628
p1341,0.01744186046511628
p420736,0.01744186046511628
p5267,0.01744186046511628
p1057,0.01744186046511628
p4227,0.01744186046511628
p4973,0.01744186046511628
p404,0.01744186046511628
p2904,0.01744186046511628
p2994,0.01744186046511628
p4132,0.01744186046511628
p3074,0.01744186046511628
p1002,0.01744186046511628
p1808,0.01744186046511628
p1495,0.01744186046511628
p2159,0.01744186046511628
p2517,0.01744186046511628
p2597,0.01744186046511628
p1644,0.01744186046511628
p4615,0.01744186046511628
p2372,0.01744186046511628
p2320,0.01744186046511628
p2908,0.01744186046511628
p5549,0.01744186046511628
p1366,0.01744186046511628
p5430,0.01744186046511628
p2882,0.01744186046511628
p1678,0.01744186046511628
p3816,0.01744186046511628
p4811,0.01744186046511628
p1243,0.01744186046511628
p4689,0.01744186046511628
p3215,0.01744186046511628
p4025,0.01744186046511628
p3120,0.01744186046511628
p5587,0.01744186046511628
p2881,0.01744186046511628
p1055,0.01744186046511628
p5620,0.01744186046511628
p2605,0.01744186046511628
p505,0.01744186046511628
p4866,0.01744186046511628
p3284,0.01744186046511628
p968,0.01744186046511628
p4810,0.01744186046511628
p1325,0.01744186046511628
p758,0.01744186046511628
p5524,0.01744186046511628
p5568,0.01744186046511628
p3164,0.01744186046511628
p2051,0.01744186046511628
p2850,0.01744186046511628
p4126,0.01744186046511628
p1877,0.01744186046511628
p4870,0.01744186046511628
p3976,0.01744186046511628
p2383,0.01744186046511628
p2593,0.01744186046511628
p1009,0.01744186046511628
p4905,0.01744186046511628
p1760,0.01744186046511628
p2136,0.01744186046511628
p2061,0.01744186046511628
p1546,0.01744186046511628
p1894,0.01744186046511628
p4052,0.01744186046511628
p3223,0.01744186046511628
p1368,0.01744186046511628
p1912,0.01744186046511628
p2866,0.01744186046511628
p1423,0.01744186046511628
p4655,0.01744186046511628
p1003,0.01744186046511628
p3412,0.01744186046511628
p2646,0.01744186046511628
p3061,0.01744186046511628
p1254,0.01744186046511628
p3812,0.01744186046511628
p3504,0.01744186046511628
p1478,0.01744186046511628
p2380,0.01744186046511628
p1566,0.01744186046511628
p495123,0.01744186046511628
p4970,0.01744186046511628
p1285,0.01744186046511628
p1908,0.01744186046511628
p5150,0.01744186046511628
p1153,0.01744186046511628
p4807,0.01744186046511628
p1840,0.01744186046511628
p2969,0.01744186046511628
p2995,0.01744186046511628
p498,0.01744186046511628
p1544,0.01744186046511628
p2037,0.01744186046511628
p1834,0.01744186046511628
p1739,0.01744186046511628
p4665,0.01744186046511628
p2937,0.01744186046511628
p3172,0.01744186046511628
p4616,0.01744186046511628
p3316,0.01744186046511628
p1298,0.01744186046511628
p2548,0.01744186046511628
p1568,0.01744186046511628
p3269,0.01744186046511628
p517439,0.01744186046511628
p2923,0.01744186046511628
p4720,0.01744186046511628
p3290,0.01744186046511628
p2005,0.01744186046511628
p3181,0.01744186046511628
p5051,0.01744186046511628
p4476,0.01744186046511628
p4938,0.01744186046511628
p2761,0.01744186046511628
p2826,0.01744186046511628
p3856,0.01744186046511628
p2640,0.01744186046511628
p1533,0.01744186046511628
p2999,0.01744186046511628
p2469,0.01744186046511628
p4020,0.01744186046511628
p2407,0.01744186046511628
p1178,0.01744186046511628
p2938,0.01744186046511628
p919,0.01744186046511628
p4892,0.01744186046511628
p2778,0.01744186046511628
p5582,0.01744186046511628
p3871,0.01744186046511628
p2870,0.01744186046511628
p4900,0.01744186046511628
p3134,0.01744186046511628
p4136,0.01744186046511628
p3597,0.01744186046511628
p220,0.01744186046511628
p916,0.01744186046511628
p2096,0.01744186046511628
p1399,0.01744186046511628
p1238,0.01744186046511628
p2865,0.01744186046511628
p3760,0.01744186046511628
p1122,0.01744186046511628
p5616,0.01744186046511628
p912,0.01744186046511628
p2233,0.01744186046511628
p2822,0.01744186046511628
p1326,0.01744186046511628
p4077,0.01744186046511628
p2060,0.01744186046511628
p2665,0.01744186046511628
p2913,0.01744186046511628
p2292,0.01744186046511628
p1232,0.01744186046511628
p827040,0.01744186046511628
p4091,0.01744186046511628
p193,0.01744186046511628
p2838,0.01744186046511628
p1077,0.01744186046511628
p4044,0.01744186046511628
p3146,0.01744186046511628
p2911,0.01744186046511628
p2754,0.01744186046511628
p2632,0.01744186046511628
p327,0.01744186046511628
p4540,0.01744186046511628
p4941,0.01744186046511628
p1517,0.01744186046511628
p1503,0.01744186046511628
p2836,0.01744186046511628
p5385,0.01744186046511628
p1683,0.01744186046511628
p3827,0.01744186046511628
p428,0.01744186046511628
p3114,0.01744186046511628
p2075,0.01744186046511628
p3820,0.01744186046511628
p2634,0.01744186046511628
p4921,0.01744186046511628
p1137,0.01744186046511628
p3210,0.01744186046511628
p1161,0.01744186046511628
p753,0.01744186046511628
p3282,0.01744186046511628
p1354,0.01744186046511628
p4128,0.01744186046511628
p3417,0.01744186046511628
p4719,0.01744186046511628
p500,0.01744186046511628
p3070,0.01744186046511628
p2962,0.01744186046511628
p3153,0.01744186046511628
p2616,0.01744186046511628
p3331,0.01744186046511628
p2518,0.01744186046511628
p2342,0.01744186046511628
p5476,0.01744186046511628
p514,0.01744186046511628
p2607,0.01744186046511628
p4943,0.01744186046511628
p4098,0.01744186046511628
p3320,0.01744186046511628
p1163,0.01744186046511628
p5619,0.01744186046511628
p960,0.01744186046511628
p4962,0.01744186046511628
p1322,0.01744186046511628
p4901,0.01744186046511628
p2856,0.01744186046511628
p177,0.01744186046511628
p3171,0.01744186046511628
p551,0.01744186046511628
p2371,0.01744186046511628
p442,0.01744186046511628
p1918,0.01744186046511628
p2807,0.01744186046511628
p1940,0.01744186046511628
p1244,0.01744186046511628
p5564,0.01744186046511628
p2336,0.01744186046511628
p433,0.01744186046511628
p3023,0.01744186046511628
p3205,0.01744186046511628
p3063,0.01744186046511628
p997,0.01744186046511628
p2355,0.01744186046511628
p1309,0.01744186046511628
p1191,0.01744186046511628
p377,0.01744186046511628
p1802,0.01744186046511628
p3161,0.01744186046511628
p1499,0.01744186046511628
p1704,0.01744186046511628
p3243,0.01744186046511628
p2740,0.01744186046511628
p1910,0.01744186046511628
p2594,0.01744186046511628
p2966,0.01744186046511628
p1819,0.01744186046511628
p4137,0.01744186046511628
p4641,0.01744186046511628
p5306,0.01744186046511628
p2318,0.01744186046511628
p4867,0.01744186046511628
p2351,0.01744186046511628
p942,0.01744186046511628
p1343,0.01744186046511628
